BSSID,24:01:c7:77:f4:7d,SSID,eduroam,level,-74
BSSID,00:27:0d:2e:79:fd,SSID,eduroam,level,-75
BSSID,00:27:0d:08:c2:12,SSID,eduroam,level,-72
BSSID,00:24:36:a6:e0:13,SSID,marjonverkko,level,-78
BSSID,24:01:c7:77:f4:71,SSID,aalto open,level,-59
BSSID,00:27:0d:2e:79:fe,SSID,aalto open,level,-75
BSSID,24:01:c7:77:f4:7e,SSID,aalto open,level,-73
BSSID,c8:d3:a3:0e:cd:cc,SSID,eMulTestBed,level,-70
BSSID,00:24:36:a6:e0:14,SSID,marjonverkko,level,-90
BSSID,d4:ca:6d:ff:31:87,SSID,NETLEAP,level,-70
BSSID,00:27:0d:2e:79:f2,SSID,eduroam,level,-64
BSSID,00:27:0d:2d:d0:72,SSID,eduroam,level,-77
BSSID,30:85:a9:6c:9b:e2,SSID,Ren_2.4G,level,-78
BSSID,00:27:0d:2e:79:f1,SSID,aalto open,level,-72
BSSID,00:27:0d:2d:d0:71,SSID,aalto open,level,-80
BSSID,24:01:c7:77:f4:72,SSID,eduroam,level,-61
BSSID,00:27:0d:08:c2:11,SSID,aalto open,level,-73
BSSID,00:27:0d:08:c2:10,SSID,aalto,level,-74
BSSID,00:27:0d:2e:79:f0,SSID,aalto,level,-70
BSSID,08:1f:f3:b2:d0:ad,SSID,eduroam,level,-82
BSSID,00:27:0d:08:c2:1f,SSID,aalto,level,-86
BSSID,00:27:0d:2e:f2:8e,SSID,aalto open,level,-94
BSSID,08:1f:f3:b2:d0:ae,SSID,aalto open,level,-81
BSSID,08:1f:f3:b2:d0:a2,SSID,eduroam,level,-77
BSSID,08:1f:f3:b2:d4:b2,SSID,eduroam,level,-86
BSSID,00:27:0d:30:2a:6d,SSID,eduroam,level,-92
BSSID,00:27:0d:30:2a:62,SSID,eduroam,level,-90
BSSID,00:27:0d:2e:f2:81,SSID,aalto open,level,-78
BSSID,24:01:c7:77:f4:7d,SSID,eduroam,level,-66
BSSID,24:01:c7:77:f4:71,SSID,aalto open,level,-45
BSSID,24:01:c7:77:f4:7e,SSID,aalto open,level,-66
BSSID,c8:d3:a3:0e:cd:cc,SSID,eMulTestBed,level,-54
BSSID,d4:ca:6d:ff:31:87,SSID,NETLEAP,level,-63
BSSID,00:27:0d:2d:d0:72,SSID,eduroam,level,-80
BSSID,30:85:a9:6c:9b:e2,SSID,Ren_2.4G,level,-66
BSSID,00:27:0d:2d:d0:71,SSID,aalto open,level,-80
BSSID,24:01:c7:77:f4:72,SSID,eduroam,level,-47
BSSID,00:27:0d:2e:f2:8e,SSID,aalto open,level,-80
BSSID,08:1f:f3:b2:d0:ae,SSID,aalto open,level,-70
BSSID,08:1f:f3:b2:d0:a2,SSID,eduroam,level,-75
BSSID,00:27:0d:2e:f2:81,SSID,aalto open,level,-69
BSSID,24:01:c7:77:f4:7f,SSID,aalto,level,-65
BSSID,00:27:0d:2e:f2:82,SSID,eduroam,level,-76
BSSID,00:27:0d:2d:d0:7d,SSID,eduroam,level,-81
BSSID,00:27:0d:2e:f2:8d,SSID,eduroam,level,-81
BSSID,30:85:a9:6c:9b:e4,SSID,Ren_5G,level,-82
BSSID,00:27:0d:2d:dd:c2,SSID,eduroam,level,-80
BSSID,f4:4e:05:78:40:22,SSID,eduroam,level,-82
BSSID,00:27:0d:2d:dd:cf,SSID,aalto,level,-87
BSSID,a0:cf:5b:ca:b0:32,SSID,eduroam,level,-86
BSSID,f4:4e:05:43:ca:b2,SSID,eduroam,level,-89
BSSID,a0:21:b7:9d:55:e9,SSID,OpenWrt,level,-95
BSSID,08:1f:f3:b2:d0:a1,SSID,aalto open,level,-70
BSSID,00:27:0d:2d:dd:c1,SSID,aalto open,level,-79
BSSID,00:27:0d:2d:d0:7e,SSID,aalto open,level,-85
BSSID,a0:cf:5b:fa:34:e1,SSID,aalto open,level,-81
BSSID,a4:56:30:e8:17:61,SSID,aalto open,level,-81
BSSID,f4:4e:05:78:40:21,SSID,aalto open,level,-82
BSSID,f4:4e:05:43:ca:be,SSID,aalto open,level,-90
BSSID,24:01:c7:77:f4:7d,SSID,eduroam,level,-66
BSSID,24:01:c7:77:f4:71,SSID,aalto open,level,-53
BSSID,24:01:c7:77:f4:7e,SSID,aalto open,level,-65
BSSID,c8:d3:a3:0e:cd:cc,SSID,eMulTestBed,level,-51
BSSID,d4:ca:6d:ff:31:87,SSID,NETLEAP,level,-51
BSSID,00:27:0d:2d:d0:72,SSID,eduroam,level,-77
BSSID,30:85:a9:6c:9b:e2,SSID,Ren_2.4G,level,-75
BSSID,00:27:0d:2d:d0:71,SSID,aalto open,level,-73
BSSID,24:01:c7:77:f4:72,SSID,eduroam,level,-46
BSSID,00:27:0d:2e:f2:8e,SSID,aalto open,level,-77
BSSID,08:1f:f3:b2:d0:ae,SSID,aalto open,level,-69
BSSID,08:1f:f3:b2:d0:a2,SSID,eduroam,level,-62
BSSID,00:27:0d:2e:f2:81,SSID,aalto open,level,-70
BSSID,24:01:c7:77:f4:7f,SSID,aalto,level,-65
BSSID,00:27:0d:2e:f2:82,SSID,eduroam,level,-62
BSSID,00:27:0d:2d:d0:7d,SSID,eduroam,level,-77
BSSID,00:27:0d:2e:f2:8d,SSID,eduroam,level,-78
BSSID,30:85:a9:6c:9b:e4,SSID,Ren_5G,level,-87
BSSID,00:27:0d:2d:dd:c2,SSID,eduroam,level,-83
BSSID,a0:cf:5b:ca:b0:32,SSID,eduroam,level,-84
BSSID,08:1f:f3:b2:d0:a1,SSID,aalto open,level,-70
BSSID,00:27:0d:2d:d0:7e,SSID,aalto open,level,-78
BSSID,a0:cf:5b:fa:34:e1,SSID,aalto open,level,-82
BSSID,a4:56:30:e8:17:61,SSID,aalto open,level,-81
BSSID,24:01:c7:77:f4:70,SSID,aalto,level,-47
BSSID,08:1f:f3:b2:d0:ad,SSID,eduroam,level,-67
BSSID,08:1f:f3:b2:d0:af,SSID,aalto,level,-67
BSSID,00:27:0d:2d:d0:7f,SSID,aalto,level,-77
BSSID,00:27:0d:2e:f2:8f,SSID,aalto,level,-77
BSSID,a4:56:30:e8:17:60,SSID,aalto,level,-81
BSSID,a4:56:30:e8:17:62,SSID,eduroam,level,-82
BSSID,a0:cf:5b:fa:34:e0,SSID,aalto,level,-82
BSSID,00:27:0d:2d:dd:cd,SSID,eduroam,level,-87
BSSID,a4:56:30:e8:17:6e,SSID,aalto open,level,-87
BSSID,00:27:0d:2d:dd:ce,SSID,aalto open,level,-89
BSSID,24:01:c7:b8:d4:e1,SSID,aalto open,level,-86
BSSID,24:01:c7:77:f4:7d,SSID,eduroam,level,-66
BSSID,24:01:c7:77:f4:71,SSID,aalto open,level,-53
BSSID,24:01:c7:77:f4:7e,SSID,aalto open,level,-65
BSSID,c8:d3:a3:0e:cd:cc,SSID,eMulTestBed,level,-51
